1546229928.440,1546229928.441,ViewStory,0.561
1546229928.647,1546229928.647,ViewStory,0.501
1546229928.647,1546229928.648,ViewStory,0.820
1546229928.648,1546229928.742,ViewStory,93.749
1546229928.742,1546229928.747,ViewStory,4.305
1546229928.646,1546229928.647,ViewStory,1.674
1546229928.648,1546229928.742,ViewStory,94.357
1546229928.742,1546229928.744,ViewStory,1.889
1546229928.744,1546229928.746,ViewStory,1.774
1546229928.843,1546229928.844,ViewStory,1.011
1546229928.844,1546229928.846,ViewStory,2.469
1546229928.846,1546229928.847,ViewStory,0.468
1546229928.841,1546229928.845,ViewStory,4.130
1546229928.845,1546229928.847,ViewStory,1.130
1546229928.847,1546229928.848,ViewStory,1.364
1546229928.148,1546229928.242,ViewStory,93.602
1546229928.840,1546229928.844,ViewStory,4.090
1546229928.844,1546229928.848,ViewStory,4.038
1546229928.245,1546229928.341,ViewStory,95.658
1546229928.842,1546229928.844,ViewStory,1.725
1546229928.844,1546229928.845,ViewStory,0.630
1546229928.845,1546229928.848,ViewStory,2.757
1546229928.149,1546229928.241,ViewStory,92.276
1546229928.344,1546229928.840,ViewStory,495.849
1546229928.840,1546229928.841,ViewStory,1.176
1546229928.841,1546229928.847,ViewStory,6.034
1546229927.342,1546229928.147,ViewStory,805.571
1546229928.148,1546229928.242,ViewStory,94.601
1546229928.242,1546229928.841,ViewStory,598.457
1546229928.845,1546229928.848,ViewStory,2.540
1546229928.241,1546229928.442,ViewStory,201.340
1546229928.442,1546229928.545,ViewStory,102.547
1546229928.545,1546229928.646,ViewStory,101.455
1546229928.846,1546229928.847,ViewStory,0.540
1546229928.340,1546229928.341,ViewStory,1.180
1546229928.841,1546229928.843,ViewStory,1.914
1546229928.843,1546229928.846,ViewStory,3.355
1546229929.342,1546229929.343,ViewStory,0.754
1546229929.343,1546229929.344,ViewStory,1.048
1546229929.344,1546229929.446,ViewStory,101.287
1546229929.446,1546229929.447,ViewStory,0.685
1546229929.346,1546229929.440,Search,94.012
1546229929.440,1546229929.445,Search,4.847
1546229929.446,1546229929.447,Search,0.646
1546229929.447,1546229929.542,Search,95.045
1546229929.440,1546229929.444,Search,3.542
1546229929.346,1546229929.441,ViewStory,94.617
1546229929.441,1546229929.444,ViewStory,2.989
1546229929.444,1546229929.446,ViewStory,1.394
